version,level,scale,gender,age_group,raw,T,T_int_lo,T_int_hi,pctl_med,extrapolation
full,facet,anxiousness,f,"[35,50)",1.2222,51.8,45.4,58.2,0.5697,0
full,facet,anxiousness,f,"[35,50)",1.3333,53.4,46.8,59.7,0.6335,0
full,facet,anxiousness,f,"[35,50)",1.4444,55.1,48.1,61.2,0.6957,0
full,facet,anxiousness,f,"[35,50)",1.5556,56.9,49.5,62.6,0.7559,0
full,facet,anxiousness,f,"[35,50)",1.6667,58.8,50.9,64,0.8095,0
full,facet,anxiousness,f,"[35,50)",1.7778,60.5,52.3,65.3,0.8532,0
full,facet,anxiousness,f,"[35,50)",1.8889,62.2,53.7,66.7,0.8891,0
full,facet,anxiousness,f,"[35,50)",2,63.9,55.2,68,0.9184,0
full,facet,anxiousness,f,"[35,50)",2.1111,65.5,56.8,69.5,0.9389,0
full,facet,anxiousness,f,"[35,50)",2.2222,67,58.5,70.9,0.9558,0
full,facet,anxiousness,f,"[35,50)",2.3333,68.6,60.2,72.5,0.9684,0
full,facet,anxiousness,f,"[35,50)",2.4444,70.3,62,74,0.9789,0
full,facet,anxiousness,f,"[35,50)",2.5556,72,63.8,75.5,0.9862,0
full,facet,anxiousness,f,"[35,50)",2.6667,74.1,65.6,77.1,0.9921,0
full,facet,anxiousness,f,"[35,50)",2.7778,76.6,67.4,80,0.996,1
full,facet,anxiousness,f,"[35,50)",2.8889,78.8,69.4,84.3,0.998,1
full,facet,anxiousness,f,"[35,50)",3,87.2,72.9,87.2,1,1
full,facet,anxiousness,f,"[50,65)",0,32,31.5,38,0.0361,0
full,facet,anxiousness,f,"[50,65)",0.1111,34.7,32.5,42.1,0.0625,0
full,facet,anxiousness,f,"[50,65)",0.2222,37.1,33.9,44.4,0.0978,0
full,facet,anxiousness,f,"[50,65)",0.3333,39.2,35.6,46.4,0.1405,0
full,facet,anxiousness,f,"[50,65)",0.4444,41.2,36.8,48.3,0.1902,0
full,facet,anxiousness,f,"[50,65)",0.5556,43.1,38.3,50,0.2454,0
full,facet,anxiousness,f,"[50,65)",0.6667,44.9,39.6,51.7,0.305,0
full,facet,anxiousness,f,"[50,65)",0.7778,46.6,41,53.2,0.368,0
full,facet,anxiousness,f,"[50,65)",0.8889,48.3,42.3,54.8,0.4343,0
full,facet,anxiousness,f,"[50,65)",1,50,43.7,56.4,0.5018,0
full,facet,anxiousness,f,"[50,65)",1.1111,51.8,45.1,58,0.5697,0
full,facet,anxiousness,f,"[50,65)",1.2222,53.4,46.5,59.5,0.6334,0
full,facet,anxiousness,f,"[50,65)",1.3333,55.1,48,61.1,0.6935,0
full,facet,anxiousness,f,"[50,65)",1.4444,56.7,49.4,62.6,0.7498,0
full,facet,anxiousness,f,"[50,65)",1.5556,58.5,50.8,64.1,0.8013,0
full,facet,anxiousness,f,"[50,65)",1.6667,60.3,52.3,65.6,0.8478,0
full,facet,anxiousness,f,"[50,65)",1.7778,62.1,53.7,67.1,0.8859,0
full,facet,anxiousness,f,"[50,65)",1.8889,63.9,55.2,68.5,0.9172,0
full,facet,anxiousness,f,"[50,65)",2,65.6,56.7,70,0.9411,0
full,facet,anxiousness,f,"[50,65)",2.1111,67.4,58.2,71.6,0.9592,0
full,facet,anxiousness,f,"[50,65)",2.2222,69.2,59.9,73.1,0.9724,0
full,facet,anxiousness,f,"[50,65)",2.3333,70.9,61.6,74.7,0.9818,0
full,facet,anxiousness,f,"[50,65)",2.4444,72.8,63.4,76.4,0.9886,0
full,facet,anxiousness,f,"[50,65)",2.5556,74.6,65.2,78,0.9931,0
full,facet,anxiousness,f,"[50,65)",2.6667,76.8,67.1,79.7,0.9963,1
full,facet,anxiousness,f,"[50,65)",2.7778,78.8,69.1,81.9,0.998,1
full,facet,anxiousness,f,"[50,65)",2.8889,81.6,71.3,84.8,0.9992,1
full,facet,anxiousness,f,"[50,65)",3,87.2,75,87.2,1,1
full,facet,anxiousness,f,"[65,Inf)",0,31.9,31.3,38.1,0.035,0
full,facet,anxiousness,f,"[65,Inf)",0.1111,34.5,32.5,42.5,0.0609,0
full,facet,anxiousness,f,"[65,Inf)",0.2222,37,33.8,45,0.0965,0
full,facet,anxiousness,f,"[65,Inf)",0.3333,39.2,35.6,47.1,0.14,0
full,facet,anxiousness,f,"[65,Inf)",0.4444,41.4,36.9,49,0.1938,0
full,facet,anxiousness,f,"[65,Inf)",0.5556,43.4,38.3,50.8,0.2545,0
full,facet,anxiousness,f,"[65,Inf)",0.6667,45.4,39.8,52.5,0.322,0
full,facet,anxiousness,f,"[65,Inf)",0.7778,47.3,41.1,54.2,0.3926,0
full,facet,anxiousness,f,"[65,Inf)",0.8889,49.1,42.6,55.9,0.4641,0
full,facet,anxiousness,f,"[65,Inf)",1,50.9,44.1,57.5,0.5351,0
full,facet,anxiousness,f,"[65,Inf)",1.1111,52.7,45.5,59.2,0.607,0
full,facet,anxiousness,f,"[65,Inf)",1.2222,54.4,47,60.9,0.6715,0
full,facet,anxiousness,f,"[65,Inf)",1.3333,56.2,48.6,62.5,0.7332,0
full,facet,anxiousness,f,"[65,Inf)",1.4444,58,50.1,64.2,0.7895,0
full,facet,anxiousness,f,"[65,Inf)",1.5556,59.9,51.6,65.9,0.84,0
full,facet,anxiousness,f,"[65,Inf)",1.6667,61.9,53.1,67.5,0.8829,0
full,facet,anxiousness,f,"[65,Inf)",1.7778,63.9,54.6,69.1,0.9174,0
full,facet,anxiousness,f,"[65,Inf)",1.8889,65.9,56.2,70.7,0.9436,0
full,facet,anxiousness,f,"[65,Inf)",2,67.9,57.7,72.4,0.9634,0
full,facet,anxiousness,f,"[65,Inf)",2.1111,69.9,59.4,74.1,0.9766,0
full,facet,anxiousness,f,"[65,Inf)",2.2222,71.9,61.1,75.9,0.9858,0
full,facet,anxiousness,f,"[65,Inf)",2.3333,74,62.9,77.8,0.9918,0
full,facet,anxiousness,f,"[65,Inf)",2.4444,76.3,64.8,79.7,0.9957,1
full,facet,anxiousness,f,"[65,Inf)",2.5556,79.5,66.7,81.9,0.9984,1
full,facet,anxiousness,f,"[65,Inf)",2.6667,87.2,68.8,84.6,1,1
full,facet,anxiousness,f,"[65,Inf)",2.7778,87.2,71,86.8,1,1
full,facet,anxiousness,f,"[65,Inf)",2.8889,87.2,73.4,87.2,1,1
full,facet,anxiousness,f,"[65,Inf)",3,87.2,76.7,87.2,1,1
full,facet,anxiousness,m,"[18,35)",0,32.1,31.4,37.5,0.0366,0
full,facet,anxiousness,m,"[18,35)",0.1111,34.5,32.5,41.5,0.0609,0
full,facet,anxiousness,m,"[18,35)",0.2222,36.7,33.8,43.8,0.0913,0
full,facet,anxiousness,m,"[18,35)",0.3333,38.8,35.3,45.8,0.1314,0
full,facet,anxiousness,m,"[18,35)",0.4444,40.7,36.5,47.6,0.1749,0
full,facet,anxiousness,m,"[18,35)",0.5556,42.5,37.9,49.5,0.2252,0
full,facet,anxiousness,m,"[18,35)",0.6667,44.1,39.2,51.2,0.2787,0
full,facet,anxiousness,m,"[18,35)",0.7778,45.9,40.5,52.9,0.3399,0
full,facet,anxiousness,m,"[18,35)",0.8889,47.6,41.8,54.4,0.4034,0
full,facet,anxiousness,m,"[18,35)",1,49.3,43.2,55.9,0.4722,0
full,facet,anxiousness,m,"[18,35)",1.1111,51.1,44.5,57.3,0.5436,0
full,facet,anxiousness,m,"[18,35)",1.2222,52.9,45.9,58.6,0.6142,0
full,facet,anxiousness,m,"[18,35)",1.3333,54.7,47.3,59.9,0.6792,0
full,facet,anxiousness,m,"[18,35)",1.4444,56.3,48.7,61.2,0.7358,0
full,facet,anxiousness,m,"[18,35)",1.5556,57.9,50.1,62.5,0.7851,0
full,facet,anxiousness,m,"[18,35)",1.6667,59.4,51.6,63.7,0.8263,0
full,facet,anxiousness,m,"[18,35)",1.7778,60.8,53.1,65,0.8605,0
full,facet,anxiousness,m,"[18,35)",1.8889,62.3,54.6,66.3,0.8901,0
full,facet,anxiousness,m,"[18,35)",2,63.6,56.2,67.6,0.9139,0
full,facet,anxiousness,m,"[18,35)",2.1111,65,57.8,69,0.9327,0
full,facet,anxiousness,m,"[18,35)",2.2222,66.3,59.3,70.3,0.9487,0
full,facet,anxiousness,m,"[18,35)",2.3333,67.9,60.9,71.6,0.9631,0
full,facet,anxiousness,m,"[18,35)",2.4444,69.4,62.4,72.9,0.974,0
full,facet,anxiousness,m,"[18,35)",2.5556,70.9,63.8,74.3,0.9816,0
full,facet,anxiousness,m,"[18,35)",2.6667,72.5,65.3,75.6,0.9877,0
full,facet,anxiousness,m,"[18,35)",2.7778,74.4,66.9,79.2,0.9927,0
full,facet,anxiousness,m,"[18,35)",2.8889,76.8,68.8,84.9,0.9964,1
full,facet,anxiousness,m,"[18,35)",3,87.2,72.2,87.2,1,1
full,facet,anxiousness,m,"[35,50)",0,33,32.5,38.8,0.0443,0
full,facet,anxiousness,m,"[35,50)",0.1111,35.6,33.5,43,0.0743,0
full,facet,anxiousness,m,"[35,50)",0.2222,37.9,34.8,45.3,0.1129,0
full,facet,anxiousness,m,"[35,50)",0.3333,40.1,36.5,47.3,0.1621,0
full,facet,anxiousness,m,"[35,50)",0.4444,42.1,37.7,49.1,0.2159,0
full,facet,anxiousness,m,"[35,50)",0.5556,44.1,39.1,50.8,0.2766,0
full,facet,anxiousness,m,"[35,50)",0.6667,45.8,40.5,52.5,0.3388,0
full,facet,anxiousness,m,"[35,50)",0.7778,47.6,41.8,54.1,0.4045,0
full,facet,anxiousness,m,"[35,50)",0.8889,49.3,43.2,55.6,0.4717,0
full,facet,anxiousness,m,"[35,50)",1,51,44.6,57.1,0.5397,0
full,facet,anxiousness,m,"[35,50)",1.1111,52.6,46,58.7,0.6033,0
full,facet,anxiousness,m,"[35,50)",1.2222,54.3,47.4,60.2,0.6669,0
full,facet,anxiousness,m,"[35,50)",1.3333,56,48.8,61.7,0.7245,0
full,facet,anxiousness,m,"[35,50)",1.4444,57.6,50.2,63.2,0.7777,0
full,facet,anxiousness,m,"[35,50)",1.5556,59.3,51.6,64.7,0.8235,0
full,facet,anxiousness,m,"[35,50)",1.6667,61,53.1,66.2,0.864,0
full,facet,anxiousness,m,"[35,50)",1.7778,62.7,54.5,67.7,0.8985,0
full,facet,anxiousness,m,"[35,50)",1.8889,64.4,56,69.2,0.9256,0
full,facet,anxiousness,m,"[35,50)",2,66.2,57.5,70.6,0.9478,0
full,facet,anxiousness,m,"[35,50)",2.1111,68,59,72.1,0.9643,0
full,facet,anxiousness,m,"[35,50)",2.2222,69.8,60.6,73.7,0.9763,0
full,facet,anxiousness,m,"[35,50)",2.3333,71.6,62.3,75.3,0.9846,0
full,facet,anxiousness,m,"[35,50)",2.4444,73.3,64,77,0.99,0
full,facet,anxiousness,m,"[35,50)",2.5556,75.3,65.8,78.6,0.9943,0
full,facet,anxiousness,m,"[35,50)",2.6667,78.5,67.6,80.4,0.9978,1
full,facet,anxiousness,m,"[35,50)",2.7778,78.5,69.6,82.9,0.9978,1
full,facet,anxiousness,m,"[35,50)",2.8889,87.2,71.8,85.9,1,1
full,facet,anxiousness,m,"[35,50)",3,87.2,75.5,87.2,1,1
full,facet,anxiousness,m,"[50,65)",0,34.4,34.1,40.2,0.0594,0
full,facet,anxiousness,m,"[50,65)",0.1111,37.1,34.9,44.4,0.0987,0
full,facet,anxiousness,m,"[50,65)",0.2222,39.6,36.3,46.8,0.1487,0
full,facet,anxiousness,m,"[50,65)",0.3333,41.8,38,48.8,0.205,0
full,facet,anxiousness,m,"[50,65)",0.4444,43.7,39.2,50.7,0.2655,0
full,facet,anxiousness,m,"[50,65)",0.5556,45.6,40.7,52.6,0.3302,0
full,facet,anxiousness,m,"[50,65)",0.6667,47.4,42,54.3,0.3992,0
full,facet,anxiousness,m,"[50,65)",0.7778,49.2,43.3,56,0.4694,0
full,facet,anxiousness,m,"[50,65)",0.8889,51,44.7,57.6,0.541,0
full,facet,anxiousness,m,"[50,65)",1,52.9,46.1,59.1,0.6125,0
full,facet,anxiousness,m,"[50,65)",1.1111,54.6,47.5,60.7,0.6788,0
full,facet,anxiousness,m,"[50,65)",1.2222,56.4,48.9,62.3,0.7401,0
full,facet,anxiousness,m,"[50,65)",1.3333,58.2,50.3,63.8,0.7934,0
full,facet,anxiousness,m,"[50,65)",1.4444,59.9,51.8,65.4,0.8395,0
full,facet,anxiousness,m,"[50,65)",1.5556,61.7,53.3,66.9,0.8787,0
full,facet,anxiousness,m,"[50,65)",1.6667,63.5,54.8,68.4,0.9108,0
full,facet,anxiousness,m,"[50,65)",1.7778,65.3,56.3,69.9,0.9366,0
full,facet,anxiousness,m,"[50,65)",1.8889,67.1,57.8,71.4,0.9562,0
full,facet,anxiousness,m,"[50,65)",2,68.9,59.4,72.9,0.9708,0
full,facet,anxiousness,m,"[50,65)",2.1111,70.6,61,74.5,0.9804,0
full,facet,anxiousness,m,"[50,65)",2.2222,72.4,62.7,76.2,0.9875,0
full,facet,anxiousness,m,"[50,65)",2.3333,74.3,64.4,77.9,0.9925,0
full,facet,anxiousness,m,"[50,65)",2.4444,75.9,66.2,79.6,0.9952,1
full,facet,anxiousness,m,"[50,65)",2.5556,78.1,68,81.5,0.9975,1
full,facet,anxiousness,m,"[50,65)",2.6667,80.2,69.9,83.6,0.9987,1
full,facet,anxiousness,m,"[50,65)",2.7778,87.2,72,85.6,1,1
full,facet,anxiousness,m,"[50,65)",2.8889,87.2,74.2,87.2,1,1
full,facet,anxiousness,m,"[50,65)",3,87.2,77.5,87.2,1,1
full,facet,anxiousness,m,"[65,Inf)",0,34.5,34.1,39.8,0.06,0
full,facet,anxiousness,m,"[65,Inf)",0.1111,37,34.9,44.1,0.0972,0
full,facet,anxiousness,m,"[65,Inf)",0.2222,39.3,36.2,46.5,0.1431,0
full,facet,anxiousness,m,"[65,Inf)",0.3333,41.4,37.8,48.7,0.1947,0
full,facet,anxiousness,m,"[65,Inf)",0.4444,43.3,39,50.6,0.2526,0
full,facet,anxiousness,m,"[65,Inf)",0.5556,45.2,40.4,52.5,0.3165,0
full,facet,anxiousness,m,"[65,Inf)",0.6667,47.1,41.7,54.3,0.3867,0
full,facet,anxiousness,m,"[65,Inf)",0.7778,49,43,56,0.4584,0
full,facet,anxiousness,m,"[65,Inf)",0.8889,50.9,44.4,57.7,0.5342,0
full,facet,anxiousness,m,"[65,Inf)",1,52.7,45.8,59.4,0.6078,0
full,facet,anxiousness,m,"[65,Inf)",1.1111,54.5,47.2,61.1,0.6751,0
full,facet,anxiousness,m,"[65,Inf)",1.2222,56.5,48.6,62.8,0.7408,0
full,facet,anxiousness,m,"[65,Inf)",1.3333,58.3,50.1,64.4,0.7971,0
full,facet,anxiousness,m,"[65,Inf)",1.4444,60.2,51.6,66,0.8468,0
full,facet,anxiousness,m,"[65,Inf)",1.5556,62.2,53.1,67.5,0.8886,0
full,facet,anxiousness,m,"[65,Inf)",1.6667,64.2,54.7,69,0.922,0
full,facet,anxiousness,m,"[65,Inf)",1.7778,66.1,56.2,70.5,0.9462,0
full,facet,anxiousness,m,"[65,Inf)",1.8889,67.9,57.8,72,0.9635,0
full,facet,anxiousness,m,"[65,Inf)",2,69.7,59.4,73.6,0.9758,0
full,facet,anxiousness,m,"[65,Inf)",2.1111,71.5,61.1,75.2,0.9844,0
full,facet,anxiousness,m,"[65,Inf)",2.2222,73.2,62.9,76.9,0.9899,0
full,facet,anxiousness,m,"[65,Inf)",2.3333,75.1,64.8,78.6,0.994,0
full,facet,anxiousness,m,"[65,Inf)",2.4444,76.8,66.7,80.4,0.9964,1
full,facet,anxiousness,m,"[65,Inf)",2.5556,79.8,68.7,82.2,0.9985,1
full,facet,anxiousness,m,"[65,Inf)",2.6667,81.2,70.6,84.4,0.9991,1
full,facet,anxiousness,m,"[65,Inf)",2.7778,87.2,72.6,86.5,1,1
full,facet,anxiousness,m,"[65,Inf)",2.8889,87.2,74.8,87.2,1,1
full,facet,anxiousness,m,"[65,Inf)",3,87.2,78.2,87.2,1,1
full,facet,attention_seek,all,all,0,39.2,39,44.8,0.1394,0
full,facet,attention_seek,all,all,0.125,41.6,39.4,49.4,0.2005,0
full,facet,attention_seek,all,all,0.25,44,40.4,51.8,0.274,0
full,facet,attention_seek,all,all,0.375,46.4,41.8,54,0.3578,0
full,facet,attention_seek,all,all,0.5,48.7,43.2,56.1,0.4476,0
full,facet,attention_seek,all,all,0.625,51,44.7,58.1,0.5383,0
full,facet,attention_seek,all,all,0.75,53.2,46.1,60,0.6252,0
full,facet,attention_seek,all,all,0.875,55.4,47.7,61.8,0.7042,0
full,facet,attention_seek,all,all,1,57.5,49.3,63.6,0.7746,0
full,facet,attention_seek,all,all,1.125,59.7,50.9,65.3,0.833,0
full,facet,attention_seek,all,all,1.25,61.8,52.7,67.1,0.8804,0
full,facet,attention_seek,all,all,1.375,63.8,54.5,68.8,0.9165,0
full,facet,attention_seek,all,all,1.5,65.9,56.3,70.5,0.944,0
full,facet,attention_seek,all,all,1.625,67.9,58.1,72.2,0.9631,0
full,facet,attention_seek,all,all,1.75,69.8,59.9,73.8,0.9761,0
full,facet,attention_seek,all,all,1.875,71.7,61.7,75.4,0.9851,0
full,facet,attention_seek,all,all,2,73.6,63.6,76.9,0.9907,0
full,facet,attention_seek,all,all,2.125,75.4,65.5,78.4,0.9945,0
full,facet,attention_seek,all,all,2.25,77.2,67.6,79.8,0.9967,1
full,facet,attention_seek,all,all,2.375,78.8,69.6,81.3,0.998,1
full,facet,attention_seek,all,all,2.5,80.4,71.4,82.6,0.9988,1
full,facet,attention_seek,all,all,2.625,82.2,73.3,84.1,0.9993,1
full,facet,attention_seek,all,all,2.75,83.8,75.3,86.1,0.9996,1
full,facet,attention_seek,all,all,2.875,87.2,77.8,86.9,1,1
full,facet,attention_seek,all,all,3,87.2,81.4,87.2,1,1
full,facet,attention_seek,f,"[18,35)",0,38.9,38.6,44,0.134,0
full,facet,attention_seek,f,"[18,35)",0.125,41.1,39.1,48.4,0.1872,0
full,facet,attention_seek,f,"[18,35)",0.25,43.3,40,50.7,0.2514,0
full,facet,attention_seek,f,"[18,35)",0.375,45.4,41.3,52.8,0.3244,0
full,facet,attention_seek,f,"[18,35)",0.5,47.6,42.6,54.8,0.4058,0
full,facet,attention_seek,f,"[18,35)",0.625,49.7,44,56.7,0.4888,0
full,facet,attention_seek,f,"[18,35)",0.75,51.8,45.4,58.6,0.5728,0
full,facet,attention_seek,f,"[18,35)",0.875,53.9,46.8,60.4,0.6513,0
full,facet,attention_seek,f,"[18,35)",1,56,48.4,62.1,0.7247,0
full,facet,attention_seek,f,"[18,35)",1.125,58,50,63.8,0.7875,0
full,facet,attention_seek,f,"[18,35)",1.25,60.1,51.6,65.6,0.8429,0
full,facet,attention_seek,f,"[18,35)",1.375,62.1,53.4,67.3,0.8867,0
full,facet,attention_seek,f,"[18,35)",1.5,64,55.1,68.9,0.9194,0
full,facet,attention_seek,f,"[18,35)",1.625,66,56.8,70.6,0.9456,0
full,facet,attention_seek,f,"[18,35)",1.75,68,58.5,72.2,0.9641,0
full,facet,attention_seek,f,"[18,35)",1.875,69.8,60.3,73.8,0.9761,0
full,facet,attention_seek,f,"[18,35)",2,71.6,62.1,75.4,0.9848,0
full,facet,attention_seek,f,"[18,35)",2.125,73.8,64,77.1,0.9913,0
full,facet,attention_seek,f,"[18,35)",2.25,74.8,66,78.7,0.9934,0
full,facet,attention_seek,f,"[18,35)",2.375,77.2,68,80.4,0.9967,1
full,facet,attention_seek,f,"[18,35)",2.5,78.6,69.8,82.5,0.9979,1
full,facet,attention_seek,f,"[18,35)",2.625,87.2,71.5,84.4,1,1
full,facet,attention_seek,f,"[18,35)",2.75,87.2,73.4,87.2,1,1
full,facet,attention_seek,f,"[18,35)",2.875,87.2,75.8,87.2,1,1
full,facet,attention_seek,f,"[18,35)",3,87.2,79.1,87.2,1,1
full,facet,attention_seek,f,"[35,50)",0,40.7,40.4,45.8,0.1756,0
full,facet,attention_seek,f,"[35,50)",0.125,43,40.9,50.4,0.2421,0
full,facet,attention_seek,f,"[35,50)",0.25,45.3,41.8,52.8,0.3191,0
full,facet,attention_seek,f,"[35,50)",0.375,47.6,43.1,54.9,0.4046,0
full,facet,attention_seek,f,"[35,50)",0.5,49.8,44.5,57,0.4926,0
full,facet,attention_seek,f,"[35,50)",0.625,52,45.9,58.9,0.5795,0
full,facet,attention_seek,f,"[35,50)",0.75,54.2,47.3,60.8,0.6628,0
full,facet,attention_seek,f,"[35,50)",0.875,56.3,48.8,62.6,0.7372,0
full,facet,attention_seek,f,"[35,50)",1,58.5,50.3,64.4,0.8032,0
full,facet,attention_seek,f,"[35,50)",1.125,60.5,51.9,66,0.8542,0
full,facet,attention_seek,f,"[35,50)",1.25,62.7,53.7,67.7,0.8979,0
full,facet,attention_seek,f,"[35,50)",1.375,64.7,55.4,69.4,0.9296,0
full,facet,attention_seek,f,"[35,50)",1.5,66.7,57.2,71.1,0.9526,0
full,facet,attention_seek,f,"[35,50)",1.625,68.7,59,72.7,0.969,0
full,facet,attention_seek,f,"[35,50)",1.75,70.5,60.7,74.2,0.9796,0
full,facet,attention_seek,f,"[35,50)",1.875,72.2,62.5,75.8,0.9868,0
full,facet,attention_seek,f,"[35,50)",2,74.1,64.3,77.2,0.9921,0
full,facet,attention_seek,f,"[35,50)",2.125,75.6,66.3,78.8,0.9947,0
full,facet,attention_seek,f,"[35,50)",2.25,76.6,68.3,80.3,0.996,1
full,facet,attention_seek,f,"[35,50)",2.375,78.8,70.2,81.9,0.998,1
full,facet,attention_seek,f,"[35,50)",2.5,80.1,72,83.8,0.9987,1
full,facet,attention_seek,f,"[35,50)",2.625,87.2,73.8,85.5,1,1
full,facet,attention_seek,f,"[35,50)",2.75,87.2,75.7,87,1,1
full,facet,attention_seek,f,"[35,50)",2.875,87.2,77.9,87.2,1,1
full,facet,attention_seek,f,"[35,50)",3,87.2,80.8,87.2,1,1
full,facet,attention_seek,f,"[50,65)",0,41,40.7,46.6,0.1834,0
full,facet,attention_seek,f,"[50,65)",0.125,43.5,41.2,51.6,0.2585,0
full,facet,attention_seek,f,"[50,65)",0.25,46.1,42.2,54.1,0.3466,0
full,facet,attention_seek,f,"[50,65)",0.375,48.6,43.6,56.4,0.4424,0
full,facet,attention_seek,f,"[50,65)",0.5,51,45.1,58.6,0.5389,0
full,facet,attention_seek,f,"[50,65)",0.625,53.4,46.5,60.7,0.633,0
full,facet,attention_seek,f,"[50,65)",0.75,55.8,48,62.7,0.7191,0
full,facet,attention_seek,f,"[50,65)",0.875,58.1,49.6,64.6,0.7923,0
full,facet,attention_seek,f,"[50,65)",1,60.5,51.2,66.5,0.8529,0
full,facet,attention_seek,f,"[50,65)",1.125,62.8,52.9,68.4,0.8998,0
full,facet,attention_seek,f,"[50,65)",1.25,65.1,54.8,70.3,0.9342,0
full,facet,attention_seek,f,"[50,65)",1.375,67.4,56.6,72.3,0.9589,0
full,facet,attention_seek,f,"[50,65)",1.5,69.6,58.6,74.3,0.9749,0
full,facet,attention_seek,f,"[50,65)",1.625,71.9,60.5,76.1,0.9858,0
full,facet,attention_seek,f,"[50,65)",1.75,74,62.4,78,0.9919,0
full,facet,attention_seek,f,"[50,65)",1.875,76.5,64.2,80,0.996,1
full,facet,attention_seek,f,"[50,65)",2,78.8,66.1,82.1,0.998,1
full,facet,attention_seek,f,"[50,65)",2.125,81.6,68.2,84.3,0.9992,1
full,facet,attention_seek,f,"[50,65)",2.25,87.2,70.4,86.2,1,1
full,facet,attention_seek,f,"[50,65)",2.375,87.2,72.6,87.2,1,1
full,facet,attention_seek,f,"[50,65)",2.5,87.2,74.7,87.2,1,1
full,facet,attention_seek,f,"[50,65)",2.625,87.2,76.7,87.2,1,1
full,facet,attention_seek,f,"[50,65)",2.75,87.2,78.6,87.2,1,1
full,facet,attention_seek,f,"[50,65)",2.875,87.2,80.3,87.2,1,1
full,facet,attention_seek,f,"[50,65)",3,87.2,81.7,87.2,1,1
full,facet,attention_seek,f,"[65,Inf)",0,41,40.5,47.3,0.1841,0
full,facet,attention_seek,f,"[65,Inf)",0.125,43.8,41.3,52.5,0.2674,0
full,facet,attention_seek,f,"[65,Inf)",0.25,46.5,42.4,55.1,0.3642,0
full,facet,attention_seek,f,"[65,Inf)",0.375,49.2,43.8,57.5,0.47,0
full,facet,attention_seek,f,"[65,Inf)",0.5,51.9,45.5,59.8,0.5752,0
full,facet,attention_seek,f,"[65,Inf)",0.625,54.5,47,62,0.6754,0
full,facet,attention_seek,f,"[65,Inf)",0.75,57.1,48.5,64.1,0.7615,0
full,facet,attention_seek,f,"[65,Inf)",0.875,59.6,50.2,66.1,0.8316,0
full,facet,attention_seek,f,"[65,Inf)",1,62.1,51.9,68.1,0.8878,0
full,facet,attention_seek,f,"[65,Inf)",1.125,64.6,53.7,70.1,0.9283,0
full,facet,attention_seek,f,"[65,Inf)",1.25,67.1,55.6,72.2,0.9562,0
full,facet,attention_seek,f,"[65,Inf)",1.375,69.5,57.6,74.1,0.9747,0
full,facet,attention_seek,f,"[65,Inf)",1.5,72.1,59.6,76,0.9865,0
full,facet,attention_seek,f,"[65,Inf)",1.625,74.3,61.6,78,0.9925,0
full,facet,attention_seek,f,"[65,Inf)",1.75,76.8,63.5,80.1,0.9963,1
full,facet,attention_seek,f,"[65,Inf)",1.875,79.5,65.4,82.2,0.9984,1
full,facet,attention_seek,f,"[65,Inf)",2,87.2,67.5,84.8,1,1
full,facet,attention_seek,f,"[65,Inf)",2.125,87.2,69.7,86.7,1,1
full,facet,attention_seek,f,"[65,Inf)",2.25,87.2,72.1,87.2,1,1
full,facet,attention_seek,f,"[65,Inf)",2.375,87.2,74.4,87.2,1,1
full,facet,attention_seek,f,"[65,Inf)",2.5,87.2,76.5,87.2,1,1
full,facet,attention_seek,f,"[65,Inf)",2.625,87.2,78.3,87.2,1,1
full,facet,attention_seek,f,"[65,Inf)",2.75,87.2,79.7,87.2,1,1
full,facet,attention_seek,f,"[65,Inf)",2.875,87.2,80.8,87.2,1,1
full,facet,attention_seek,f,"[65,Inf)",3,87.2,81.8,87.2,1,1
full,facet,attention_seek,m,"[18,35)",0,36.2,35.8,41.9,0.0841,0
full,facet,attention_seek,m,"[18,35)",0.125,38.4,36.5,46.2,0.1239,0
full,facet,attention_seek,m,"[18,35)",0.25,40.7,37.5,48.5,0.1774,0
full,facet,attention_seek,m,"[18,35)",0.375,42.9,38.9,50.6,0.2403,0
full,facet,attention_seek,m,"[18,35)",0.5,45.1,40.2,52.7,0.3103,0
full,facet,attention_seek,m,"[18,35)",0.625,47.3,41.7,54.6,0.3917,0
full,facet,attention_seek,m,"[18,35)",0.75,49.4,43.1,56.5,0.4774,0
full,facet,attention_seek,m,"[18,35)",0.875,51.5,44.6,58.3,0.5589,0
full,facet,attention_seek,m,"[18,35)",1,53.6,46.2,60.1,0.6407,0
full,facet,attention_seek,m,"[18,35)",1.125,55.7,47.8,61.8,0.7145,0
full,facet,attention_seek,m,"[18,35)",1.25,57.8,49.5,63.5,0.7828,0
full,facet,attention_seek,m,"[18,35)",1.375,59.8,51.3,65.3,0.8374,0
full,facet,attention_seek,m,"[18,35)",1.5,61.8,53,66.9,0.8812,0
full,facet,attention_seek,m,"[18,35)",1.625,63.7,54.7,68.5,0.9147,0
full,facet,attention_seek,m,"[18,35)",1.75,65.7,56.5,70,0.9414,0
full,facet,attention_seek,m,"[18,35)",1.875,67.6,58.2,71.6,0.9606,0
full,facet,attention_seek,m,"[18,35)",2,69.5,60.1,73,0.9742,0
full,facet,attention_seek,m,"[18,35)",2.125,71.1,62,74.4,0.9826,0
full,facet,attention_seek,m,"[18,35)",2.25,72.9,64,75.8,0.9889,0
full,facet,attention_seek,m,"[18,35)",2.375,73.8,65.8,77,0.9913,0
